[23, 66, 20, 49, 37, 19, 64, 90, 75, 57, 6, 92, 89, 29, 82, 4, 96, 9, 35, 50, 46, 87, 95, 74, 14, 63, 32, 38, 8, 28, 60, 54, 40, 22, 93, 7, 79, 25, 76, 21, 34, 27, 70, 15, 43, 18, 99, 72, 83, 30, 45, 17, 88, 67, 44, 16, 24, 2, 0, 80, 41, 56, 84, 98, 39, 36, 31, 81, 69, 58, 78, 71, 77, 86, 97, 68, 26, 53, 65, 33]
[45, 95, 98, 49, 86, 54, 93, 57, 58, 46, 30, 83, 56, 51, 7, 44, 85, 82, 67, 12, 20, 90, 26, 9, 76, 68, 1, 66, 18, 4, 39, 84, 96, 75, 69, 48, 92, 3, 14, 37, 23, 0, 28, 63, 62, 32, 59, 8, 16, 94, 91, 87, 61, 36, 97, 41, 99, 24, 25, 73, 33, 80, 47, 34, 79, 17, 88, 5, 43, 64, 27, 77, 13, 21, 38, 6, 10, 40, 81, 74]
[10, 27, 50, 61, 13, 37, 65, 5, 91, 41, 23, 86, 57, 32, 60, 43, 7, 78, 93, 87, 46, 81, 29, 55, 72, 0, 84, 69, 31, 42, 53, 11, 52, 98, 48, 9, 35, 21, 82, 49, 44, 77, 1, 24, 36, 58, 99, 63, 73, 12, 33, 54, 70, 6, 15, 4, 94, 28, 88, 68, 51, 3, 79, 16, 85, 19, 66, 20, 26, 97, 64, 96, 62, 17, 14, 45, 80, 40, 2, 56]
[67, 4, 41, 63, 64, 16, 96, 74, 89, 75, 3, 36, 95, 13, 78, 56, 12, 70, 24, 28, 32, 91, 62, 68, 79, 14, 98, 46, 11, 8, 44, 53, 7, 18, 77, 2, 59, 83, 76, 82, 52, 51, 55, 69, 97, 9, 26, 94, 84, 66, 22, 17, 99, 40, 72, 87, 88, 35, 39, 25, 93, 60, 20, 27, 47, 15, 61, 81, 34, 92, 5, 29, 58, 6, 73, 57, 80, 43, 38, 0]
[1, 21, 55, 36, 11, 90, 18, 37, 80, 33, 86, 13, 77, 81, 30, 53, 75, 49, 35, 32, 83, 71, 44, 56, 27, 23, 50, 91, 97, 70, 89, 40, 76, 22, 10, 46, 85, 99, 54, 24, 51, 19, 60, 73, 94, 78, 58, 48, 0, 28, 8, 66, 47, 93, 45, 9, 92, 95, 68, 29, 39, 57, 38, 16, 62, 41, 5, 79, 17, 43, 88, 82, 15, 72, 6, 2, 52, 84, 74, 34]
[79, 40, 85, 43, 25, 86, 24, 68, 42, 91, 22, 94, 92, 90, 83, 15, 31, 59, 82, 66, 2, 30, 13, 75, 12, 48, 98, 62, 44, 53, 10, 26, 63, 28, 57, 64, 88, 20, 21, 27, 41, 70, 61, 99, 69, 49, 8, 38, 4, 18, 58, 73, 84, 19, 23, 77, 33, 32, 29, 16, 46, 80, 37, 5, 35, 14, 0, 54, 78, 65, 60, 36, 51, 56, 45, 34, 71, 93, 97, 55]
[52, 15, 58, 78, 74, 76, 60, 46, 63, 70, 11, 29, 12, 35, 99, 79, 86, 51, 77, 5, 48, 47, 45, 2, 44, 4, 75, 10, 31, 67, 57, 54, 3, 80, 13, 39, 23, 71, 17, 64, 65, 25, 81, 95, 82, 8, 84, 85, 92, 6, 22, 96, 91, 37, 19, 83, 34, 49, 41, 72, 14, 27, 73, 42, 53, 21, 50, 30, 0, 90, 7, 36, 89, 26, 40, 28, 20, 16, 87, 66]
[4, 62, 93, 22, 75, 80, 9, 6, 5, 64, 28, 57, 44, 30, 8, 45, 91, 90, 66, 15, 89, 72, 42, 82, 25, 68, 24, 37, 17, 51, 40, 13, 67, 94, 98, 2, 32, 53, 58, 65, 83, 59, 41, 36, 69, 12, 3, 96, 78, 33, 1, 49, 34, 73, 60, 71, 43, 16, 55, 14, 56, 70, 19, 61, 35, 0, 99, 81, 95, 84, 48, 54, 7, 50, 39, 29, 85, 20, 63, 26]
[94, 75, 54, 14, 21, 88, 72, 57, 35, 92, 4, 49, 39, 65, 13, 51, 59, 45, 58, 53, 9, 15, 42, 2, 48, 16, 79, 5, 38, 46, 83, 60, 24, 7, 64, 23, 41, 1, 32, 31, 25, 73, 77, 89, 61, 52, 40, 95, 71, 11, 66, 99, 36, 84, 26, 70, 86, 74, 34, 37, 43, 29, 93, 47, 63, 76, 8, 98, 28, 96, 10, 69, 33, 17, 62, 3, 19, 27, 85, 22]
[2, 77, 58, 24, 59, 46, 90, 99, 84, 94, 26, 55, 20, 49, 96, 45, 78, 39, 7, 12, 56, 27, 32, 30, 21, 69, 36, 6, 65, 61, 67, 41, 28, 54, 23, 80, 22, 63, 3, 47, 18, 8, 43, 76, 85, 81, 60, 71, 31, 14, 75, 97, 19, 0, 50, 91, 40, 9, 29, 68, 5, 79, 62, 48, 35, 57, 10, 82, 89, 17, 98, 44, 42, 92, 87, 4, 72, 70, 34, 73]
[3, 80, 53, 70, 0, 2, 82, 40, 51, 45, 5, 92, 63, 18, 83, 85, 13, 89, 78, 67, 41, 88, 47, 79, 6, 68, 4, 69, 50, 71, 28, 48, 32, 11, 94, 61, 12, 23, 30, 14, 43, 58, 87, 9, 66, 90, 36, 33, 91, 10, 74, 49, 44, 59, 64, 93, 62, 95, 15, 22, 86, 73, 57, 81, 19, 52, 76, 29, 27, 31, 16, 60, 42, 39, 75, 97, 72, 46, 21, 1]
[16, 6, 82, 76, 64, 90, 12, 8, 3, 69, 37, 22, 87, 35, 51, 55, 50, 47, 52, 62, 30, 27, 68, 33, 34, 45, 28, 98, 54, 66, 24, 36, 21, 95, 32, 93, 58, 73, 15, 42, 96, 97, 89, 25, 78, 18, 57, 48, 61, 39, 60, 44, 74, 80, 23, 84, 17, 72, 19, 85, 71, 75, 40, 11, 91, 56, 65, 13, 63, 1, 94, 10, 4, 88, 70, 77, 0, 59, 9, 67]
[41, 60, 45, 22, 39, 66, 93, 33, 4, 16, 14, 23, 79, 18, 89, 19, 91, 57, 13, 94, 85, 26, 69, 28, 10, 35, 86, 21, 17, 73, 15, 1, 24, 48, 92, 20, 87, 88, 82, 6, 72, 30, 97, 80, 8, 84, 38, 65, 75, 11, 50, 53, 96, 40, 12, 61, 58, 90, 42, 5, 54, 83, 59, 32, 27, 81, 98, 68, 63, 52, 56, 36, 78, 55, 74, 71, 47, 67, 51, 95]
[34, 67, 92, 28, 59, 94, 9, 62, 97, 96, 21, 99, 43, 80, 58, 19, 27, 47, 33, 23, 88, 41, 24, 16, 3, 73, 68, 81, 72, 14, 52, 35, 0, 86, 37, 7, 55, 93, 11, 36, 22, 98, 15, 63, 83, 25, 6, 53, 48, 4, 77, 89, 49, 84, 32, 13, 30, 56, 69, 10, 31, 70, 90, 40, 79, 85, 45, 95, 74, 29, 26, 2, 54, 39, 17, 76, 75, 38, 61, 78]
[96, 28, 87, 79, 38, 23, 85, 25, 82, 5, 94, 78, 36, 7, 30, 91, 16, 39, 37, 77, 81, 48, 61, 22, 97, 8, 56, 98, 86, 75, 84, 45, 69, 80, 95, 46, 99, 27, 31, 63, 55, 66, 4, 18, 40, 13, 35, 74, 73, 41, 62, 67, 34, 24, 0, 58, 11, 76, 50, 64, 53, 10, 44, 92, 57, 9, 12, 68, 33, 70, 72, 20, 51, 54, 89, 49, 2, 59, 90, 1]
[81, 92, 76, 42, 62, 52, 21, 98, 3, 31, 66, 17, 43, 37, 96, 80, 8, 41, 7, 94, 63, 67, 50, 57, 32, 35, 40, 25, 91, 16, 47, 84, 64, 48, 22, 95, 85, 93, 83, 73, 75, 70, 1, 5, 15, 39, 18, 44, 14, 55, 53, 27, 20, 65, 60, 46, 0, 24, 2, 72, 88, 51, 74, 30, 29, 45, 26, 11, 58, 78, 28, 69, 99, 38, 12, 19, 10, 71, 4, 68]
[41, 48, 77, 6, 20, 34, 28, 45, 69, 59, 33, 43, 57, 37, 52, 31, 50, 58, 7, 42, 10, 18, 63, 29, 67, 64, 46, 99, 74, 0, 84, 12, 51, 89, 73, 49, 75, 19, 1, 22, 94, 70, 17, 2, 95, 40, 98, 8, 80, 47, 93, 26, 65, 83, 30, 62, 32, 54, 76, 39, 27, 55, 5, 35, 36, 96, 78, 21, 44, 72, 56, 61, 38, 14, 90, 97, 9, 87, 86, 66]
[71, 91, 11, 76, 65, 51, 43, 24, 42, 86, 59, 64, 22, 85, 84, 28, 83, 95, 23, 58, 62, 66, 26, 33, 12, 53, 50, 46, 77, 2, 92, 73, 47, 82, 9, 57, 98, 49, 30, 78, 68, 36, 90, 75, 81, 80, 67, 16, 21, 61, 7, 70, 35, 18, 31, 52, 0, 55, 34, 48, 74, 99, 93, 40, 96, 29, 45, 44, 37, 89, 27, 79, 60, 38, 54, 69, 56, 94, 63, 3]
[19, 58, 18, 37, 60, 14, 46, 89, 81, 78, 34, 41, 75, 47, 90, 88, 23, 72, 17, 63, 65, 64, 5, 92, 96, 30, 26, 16, 32, 82, 94, 84, 91, 74, 51, 55, 38, 4, 45, 2, 13, 57, 11, 21, 33, 20, 85, 42, 97, 80, 22, 67, 48, 53, 31, 66, 44, 9, 35, 86, 29, 76, 99, 69, 79, 50, 10, 70, 39, 36, 68, 0, 8, 3, 27, 87, 95, 56, 1, 7]
[29, 53, 30, 59, 99, 88, 62, 15, 97, 49, 82, 66, 92, 78, 55, 68, 77, 96, 24, 37, 12, 71, 69, 98, 73, 7, 27, 51, 60, 74, 9, 64, 75, 57, 20, 72, 61, 76, 41, 42, 17, 80, 4, 79, 87, 81, 54, 26, 65, 11, 16, 67, 40, 83, 35, 10, 93, 85, 44, 84, 86, 70, 36, 33, 39, 94, 50, 8, 56, 21, 43, 28, 1, 89, 2, 14, 47, 3, 38, 0]
[67, 51, 24, 64, 7, 91, 92, 95, 35, 58, 4, 27, 80, 99, 83, 63, 60, 16, 36, 31, 97, 62, 42, 75, 25, 84, 49, 53, 89, 56, 76, 90, 29, 2, 98, 45, 65, 37, 46, 30, 13, 52, 14, 3, 6, 79, 66, 17, 40, 57, 71, 20, 93, 34, 70, 21, 47, 22, 38, 68, 18, 77, 10, 41, 39, 55, 28, 19, 33, 0, 86, 32, 44, 73, 82, 50, 11, 9, 81, 69]
[98, 75, 33, 93, 74, 25, 37, 42, 86, 81, 18, 35, 57, 21, 99, 20, 65, 67, 70, 91, 2, 63, 50, 52, 45, 82, 85, 36, 3, 48, 72, 15, 34, 62, 51, 80, 7, 38, 97, 16, 90, 96, 10, 95, 30, 43, 4, 49, 71, 0, 22, 53, 1, 77, 92, 5, 89, 54, 44, 76, 69, 87, 41, 79, 84, 56, 9, 39, 66, 28, 59, 26, 12, 60, 64, 68, 14, 31, 78, 24]
[59, 19, 95, 78, 66, 61, 63, 1, 29, 28, 73, 8, 18, 25, 2, 77, 51, 12, 21, 32, 35, 37, 46, 93, 3, 47, 13, 74, 62, 44, 6, 60, 39, 36, 40, 23, 14, 65, 87, 43, 53, 30, 81, 70, 5, 42, 50, 90, 71, 24, 26, 9, 64, 67, 68, 49, 85, 69, 94, 10, 79, 72, 48, 4, 89, 86, 75, 52, 82, 99, 38, 91, 80, 31, 7, 88, 41, 55, 0, 27]
[74, 83, 85, 94, 62, 11, 3, 81, 47, 34, 70, 73, 49, 4, 39, 63, 45, 23, 89, 19, 51, 38, 67, 93, 79, 59, 29, 7, 32, 68, 28, 43, 86, 82, 22, 12, 50, 66, 91, 98, 33, 40, 41, 72, 18, 27, 1, 5, 16, 78, 0, 21, 31, 60, 14, 95, 76, 75, 90, 26, 80, 53, 57, 48, 58, 71, 6, 15, 36, 42, 10, 97, 8, 69, 24, 20, 99, 52, 30, 84]
[83, 24, 59, 98, 46, 19, 7, 44, 32, 55, 66, 13, 84, 8, 89, 70, 64, 6, 3, 72, 36, 80, 43, 9, 67, 56, 20, 38, 50, 74, 18, 93, 58, 21, 41, 57, 1, 45, 90, 11, 5, 78, 23, 76, 25, 69, 28, 48, 91, 34, 10, 47, 79, 49, 16, 26, 95, 15, 54, 65, 31, 39, 99, 96, 81, 97, 68, 92, 51, 42, 30, 17, 88, 60, 37, 27, 77, 87, 12, 62]
[14, 76, 71, 4, 32, 44, 43, 28, 12, 6, 60, 51, 52, 99, 1, 59, 78, 49, 2, 62, 5, 33, 25, 19, 9, 74, 61, 47, 88, 31, 75, 41, 23, 82, 73, 26, 89, 20, 46, 85, 17, 96, 3, 87, 66, 11, 64, 0, 81, 65, 34, 45, 63, 36, 42, 29, 68, 83, 57, 56, 92, 91, 95, 55, 94, 84, 69, 21, 70, 38, 39, 8, 37, 67, 18, 93, 48, 79, 15, 53]
[7, 53, 35, 94, 37, 8, 45, 10, 30, 74, 1, 70, 95, 16, 32, 17, 77, 62, 31, 6, 80, 92, 40, 48, 61, 22, 55, 84, 73, 71, 43, 18, 47, 23, 19, 2, 21, 82, 97, 65, 78, 9, 99, 57, 98, 66, 3, 11, 34, 20, 87, 0, 42, 85, 24, 88, 72, 89, 46, 27, 68, 76, 51, 38, 14, 91, 90, 67, 63, 93, 39, 26, 59, 75, 25, 41, 64, 4, 44, 29]
[2, 32, 20, 23, 37, 68, 38, 61, 25, 28, 62, 81, 72, 40, 12, 17, 36, 54, 73, 35, 31, 8, 30, 5, 57, 24, 84, 77, 41, 55, 16, 33, 70, 87, 78, 34, 0, 29, 82, 64, 65, 59, 4, 56, 90, 50, 58, 52, 93, 98, 94, 3, 14, 45, 97, 89, 27, 95, 71, 43, 47, 66, 22, 86, 92, 13, 83, 69, 53, 96, 85, 26, 15, 79, 42, 51, 67, 10, 63, 44]
[0, 86, 7, 56, 11, 73, 53, 67, 10, 36, 43, 64, 47, 88, 39, 84, 99, 19, 28, 55, 42, 98, 24, 22, 37, 74, 58, 57, 2, 46, 59, 23, 79, 69, 78, 93, 68, 96, 90, 16, 17, 83, 65, 51, 49, 8, 18, 54, 41, 25, 50, 4, 70, 33, 6, 34, 85, 13, 1, 9, 95, 89, 82, 38, 91, 12, 15, 45, 77, 71, 48, 72, 92, 32, 75, 94, 21, 20, 76, 40]
[69, 75, 2, 89, 82, 54, 4, 21, 49, 83, 70, 27, 46, 19, 13, 39, 61, 36, 9, 44, 1, 76, 30, 41, 45, 68, 3, 71, 24, 12, 42, 53, 79, 85, 6, 50, 43, 86, 18, 0, 88, 62, 22, 29, 56, 96, 7, 37, 5, 10, 25, 16, 55, 92, 65, 14, 58, 77, 90, 66, 38, 87, 32, 59, 97, 20, 63, 26, 94, 73, 48, 28, 74, 60, 95, 72, 35, 51, 11, 80]
[38, 13, 89, 41, 17, 52, 64, 48, 59, 36, 66, 40, 28, 49, 23, 74, 78, 21, 67, 14, 85, 73, 83, 18, 96, 72, 54, 35, 77, 99, 53, 15, 1, 92, 94, 60, 4, 19, 61, 75, 0, 3, 90, 62, 65, 24, 68, 37, 42, 69, 34, 26, 91, 50, 95, 79, 22, 56, 71, 11, 39, 8, 33, 84, 2, 98, 29, 63, 93, 87, 46, 45, 43, 82, 86, 97, 9, 10, 81, 16]
[92, 4, 25, 73, 54, 69, 62, 60, 43, 17, 28, 11, 79, 61, 36, 30, 57, 93, 78, 50, 13, 68, 76, 86, 22, 84, 77, 65, 53, 45, 75, 99, 32, 15, 7, 91, 66, 35, 26, 37, 29, 39, 98, 31, 12, 8, 24, 1, 56, 47, 33, 95, 23, 46, 51, 0, 21, 74, 41, 10, 64, 70, 3, 72, 82, 90, 2, 5, 27, 44, 67, 42, 49, 52, 80, 55, 89, 96, 20, 19]
[20, 41, 4, 18, 36, 8, 10, 5, 82, 75, 83, 74, 48, 64, 89, 51, 68, 91, 84, 52, 28, 97, 47, 46, 31, 26, 72, 7, 67, 50, 21, 70, 45, 60, 27, 77, 16, 79, 34, 93, 15, 86, 1, 37, 2, 44, 29, 62, 99, 24, 25, 13, 58, 94, 19, 56, 6, 96, 49, 63, 59, 81, 76, 22, 0, 55, 78, 87, 61, 54, 43, 17, 32, 39, 42, 66, 85, 65, 40, 57]
[1, 39, 13, 36, 56, 99, 15, 92, 45, 7, 89, 44, 67, 2, 49, 70, 95, 0, 24, 20, 82, 88, 74, 27, 6, 53, 59, 40, 72, 78, 30, 98, 23, 65, 14, 52, 16, 91, 5, 87, 41, 69, 18, 71, 58, 63, 11, 4, 17, 32, 83, 84, 28, 96, 12, 35, 46, 73, 57, 22, 51, 42, 77, 31, 81, 8, 19, 43, 64, 33, 85, 90, 37, 34, 79, 48, 3, 62, 75, 60]
[66, 37, 30, 75, 76, 44, 58, 98, 13, 43, 41, 19, 73, 39, 70, 54, 84, 0, 80, 82, 63, 93, 5, 10, 59, 17, 49, 45, 32, 21, 55, 29, 2, 23, 11, 6, 7, 12, 46, 71, 64, 42, 38, 31, 61, 35, 57, 9, 86, 33, 48, 51, 68, 92, 1, 3, 81, 99, 72, 69, 78, 36, 4, 20, 28, 96, 77, 27, 89, 97, 79, 40, 87, 18, 24, 90, 60, 22, 26, 34]
[82, 90, 0, 80, 58, 59, 53, 78, 48, 66, 41, 15, 69, 49, 97, 89, 93, 38, 86, 51, 94, 72, 98, 18, 46, 40, 39, 42, 76, 8, 36, 32, 1, 12, 88, 25, 29, 68, 65, 22, 4, 7, 73, 95, 9, 28, 70, 30, 54, 61, 10, 43, 52, 50, 23, 87, 31, 21, 92, 47, 6, 20, 63, 45, 27, 19, 33, 24, 14, 35, 62, 26, 75, 16, 17, 44, 57, 37, 2, 67]
[65, 46, 92, 20, 32, 44, 5, 2, 28, 79, 78, 96, 71, 80, 9, 58, 23, 37, 41, 22, 50, 97, 29, 51, 93, 89, 27, 33, 94, 47, 31, 38, 82, 87, 14, 34, 45, 54, 66, 98, 21, 43, 81, 4, 25, 11, 88, 83, 55, 67, 16, 59, 19, 24, 1, 56, 72, 64, 57, 49, 6, 75, 0, 40, 35, 85, 95, 76, 42, 90, 30, 84, 61, 63, 39, 13, 48, 91, 18, 73]
[15, 20, 17, 29, 18, 32, 56, 81, 31, 74, 58, 59, 77, 21, 71, 96, 12, 66, 34, 55, 80, 40, 69, 1, 26, 35, 28, 6, 25, 95, 93, 23, 45, 42, 2, 10, 22, 94, 27, 13, 99, 5, 73, 11, 16, 65, 91, 49, 64, 67, 50, 14, 33, 60, 36, 78, 84, 75, 47, 30, 51, 89, 70, 41, 76, 88, 87, 4, 83, 62, 72, 85, 92, 38, 82, 63, 61, 48, 98, 46]
[22, 49, 85, 70, 21, 75, 77, 45, 94, 37, 28, 53, 65, 59, 78, 19, 93, 8, 35, 64, 92, 34, 55, 18, 97, 68, 63, 96, 58, 95, 7, 36, 42, 99, 73, 43, 90, 89, 52, 0, 98, 30, 56, 39, 81, 14, 44, 83, 50, 9, 66, 6, 60, 12, 84, 23, 80, 71, 82, 38, 79, 48, 20, 16, 54, 67, 41, 91, 29, 72, 26, 46, 61, 11, 25, 3, 24, 40, 4, 31]
[55, 78, 88, 60, 92, 75, 21, 28, 91, 14, 3, 61, 79, 89, 36, 84, 31, 98, 87, 49, 80, 46, 5, 32, 44, 15, 52, 72, 22, 27, 90, 1, 51, 25, 0, 33, 58, 37, 23, 76, 48, 94, 57, 13, 68, 45, 65, 77, 99, 74, 41, 85, 59, 64, 18, 7, 20, 39, 42, 82, 47, 69, 97, 26, 54, 24, 17, 71, 66, 40, 95, 73, 6, 8, 63, 96, 86, 16, 29, 83]
[53, 42, 3, 93, 50, 29, 82, 91, 22, 96, 55, 81, 54, 88, 12, 43, 64, 13, 85, 76, 28, 69, 0, 24, 44, 30, 99, 6, 9, 40, 25, 23, 26, 1, 90, 47, 89, 77, 32, 83, 7, 39, 71, 15, 84, 63, 33, 56, 17, 62, 60, 59, 36, 18, 65, 95, 41, 97, 92, 4, 79, 57, 68, 61, 8, 66, 20, 94, 11, 75, 31, 98, 58, 87, 67, 72, 49, 51, 86, 19]
[47, 20, 61, 6, 94, 65, 95, 14, 70, 96, 5, 36, 50, 8, 58, 39, 63, 29, 71, 23, 42, 57, 52, 68, 12, 64, 84, 69, 2, 21, 80, 75, 31, 85, 25, 13, 62, 66, 46, 28, 24, 9, 26, 35, 88, 43, 53, 16, 82, 1, 3, 86, 27, 41, 99, 51, 54, 19, 45, 30, 55, 37, 78, 56, 92, 89, 38, 7, 98, 44, 32, 18, 59, 60, 17, 87, 72, 33, 74, 73]
